"Time (UTC)","Day-ahead Total Load Forecast [MW] - BZN|GB","Actual Total Load [MW] - BZN|GB"
"14.06.2018 22:00 - 14.06.2018 22:30","25582","29471"
"14.06.2018 22:30 - 14.06.2018 23:00","24196","27556"
"14.06.2018 23:00 - 14.06.2018 23:30","23233","25401"
"14.06.2018 23:30 - 15.06.2018 00:00","22520","24487"
"15.06.2018 00:00 - 15.06.2018 00:30","22294","24055"
"15.06.2018 00:30 - 15.06.2018 01:00","22046","23672"
"15.06.2018 01:00 - 15.06.2018 01:30","21677","22751"
"15.06.2018 01:30 - 15.06.2018 02:00","21357","22430"
"15.06.2018 02:00 - 15.06.2018 02:30","21200","22105"
"15.06.2018 02:30 - 15.06.2018 03:00","21108","21899"
"15.06.2018 03:00 - 15.06.2018 03:30","20796","21895"
"15.06.2018 03:30 - 15.06.2018 04:00","20785","21755"
"15.06.2018 04:00 - 15.06.2018 04:30","21413","22609"
"15.06.2018 04:30 - 15.06.2018 05:00","23149","23789"
"15.06.2018 05:00 - 15.06.2018 05:30","25904","27522"
"15.06.2018 05:30 - 15.06.2018 06:00","28645","30674"
"15.06.2018 06:00 - 15.06.2018 06:30","31129","33085"
"15.06.2018 06:30 - 15.06.2018 07:00","32497","34560"
"15.06.2018 07:00 - 15.06.2018 07:30","33140","35950"
"15.06.2018 07:30 - 15.06.2018 08:00","33681","36335"
"15.06.2018 08:00 - 15.06.2018 08:30","34214","36425"
"15.06.2018 08:30 - 15.06.2018 09:00","34446","37168"
"15.06.2018 09:00 - 15.06.2018 09:30","34555","36717"
"15.06.2018 09:30 - 15.06.2018 10:00","34920","36947"
"15.06.2018 10:00 - 15.06.2018 10:30","35118","36806"
"15.06.2018 10:30 - 15.06.2018 11:00","35333","37007"
"15.06.2018 11:00 - 15.06.2018 11:30","35278","37118"
"15.06.2018 11:30 - 15.06.2018 12:00","35087","36863"
"15.06.2018 12:00 - 15.06.2018 12:30","34727","36799"
"15.06.2018 12:30 - 15.06.2018 13:00","34519","36525"
"15.06.2018 13:00 - 15.06.2018 13:30","34036","36087"
"15.06.2018 13:30 - 15.06.2018 14:00","33514","35435"
"15.06.2018 14:00 - 15.06.2018 14:30","33338","35229"
"15.06.2018 14:30 - 15.06.2018 15:00","33527","35409"
"15.06.2018 15:00 - 15.06.2018 15:30","34057","36538"
"15.06.2018 15:30 - 15.06.2018 16:00","34540","36686"
"15.06.2018 16:00 - 15.06.2018 16:30","34637","36975"
"15.06.2018 16:30 - 15.06.2018 17:00","34564","36588"
"15.06.2018 17:00 - 15.06.2018 17:30","34345","36510"
"15.06.2018 17:30 - 15.06.2018 18:00","33793","36178"
"15.06.2018 18:00 - 15.06.2018 18:30","33060","35750"
"15.06.2018 18:30 - 15.06.2018 19:00","32207","35133"
"15.06.2018 19:00 - 15.06.2018 19:30","31273","34605"
"15.06.2018 19:30 - 15.06.2018 20:00","30549","33746"
"15.06.2018 20:00 - 15.06.2018 20:30","30111","33164"
"15.06.2018 20:30 - 15.06.2018 21:00","29339","32686"
"15.06.2018 21:00 - 15.06.2018 21:30","28325","32388"
"15.06.2018 21:30 - 15.06.2018 22:00","26761","31085"
"15.06.2018 22:00 - 15.06.2018 22:30","25076","29793"
"15.06.2018 22:30 - 15.06.2018 23:00","23810","28480"
"15.06.2018 23:00 - 15.06.2018 23:30","22949","26246"
"15.06.2018 23:30 - 16.06.2018 00:00","22375","25058"
"16.06.2018 00:00 - 16.06.2018 00:30","21779","24396"
"16.06.2018 00:30 - 16.06.2018 01:00","21423","24002"
"16.06.2018 01:00 - 16.06.2018 01:30","20988","23443"
"16.06.2018 01:30 - 16.06.2018 02:00","20544","22691"
"16.06.2018 02:00 - 16.06.2018 02:30","20252","22286"
"16.06.2018 02:30 - 16.06.2018 03:00","20139","22194"
"16.06.2018 03:00 - 16.06.2018 03:30","19772","21683"
"16.06.2018 03:30 - 16.06.2018 04:00","19529","21237"
"16.06.2018 04:00 - 16.06.2018 04:30","19747","21336"
"16.06.2018 04:30 - 16.06.2018 05:00","20495","21647"
"16.06.2018 05:00 - 16.06.2018 05:30","21701","23637"
"16.06.2018 05:30 - 16.06.2018 06:00","23013","25071"
"16.06.2018 06:00 - 16.06.2018 06:30","24616","27603"
"16.06.2018 06:30 - 16.06.2018 07:00","26382","29289"
"16.06.2018 07:00 - 16.06.2018 07:30","27945","31827"
"16.06.2018 07:30 - 16.06.2018 08:00","29116","31695"
"16.06.2018 08:00 - 16.06.2018 08:30","30063","33489"
"16.06.2018 08:30 - 16.06.2018 09:00","30414","34041"
"16.06.2018 09:00 - 16.06.2018 09:30","30553","34583"
"16.06.2018 09:30 - 16.06.2018 10:00","30536","34595"
"16.06.2018 10:00 - 16.06.2018 10:30","30357","34475"
"16.06.2018 10:30 - 16.06.2018 11:00","30280","34307"
"16.06.2018 11:00 - 16.06.2018 11:30","30205","34289"
"16.06.2018 11:30 - 16.06.2018 12:00","30013","34033"
"16.06.2018 12:00 - 16.06.2018 12:30","29751","33699"
"16.06.2018 12:30 - 16.06.2018 13:00","29538","33219"
"16.06.2018 13:00 - 16.06.2018 13:30","29383","32524"
"16.06.2018 13:30 - 16.06.2018 14:00","29428","33330"
"16.06.2018 14:00 - 16.06.2018 14:30","29595","32073"
"16.06.2018 14:30 - 16.06.2018 15:00","30042","31707"
"16.06.2018 15:00 - 16.06.2018 15:30","30496","32329"
"16.06.2018 15:30 - 16.06.2018 16:00","31200","32612"
"16.06.2018 16:00 - 16.06.2018 16:30","31586","33106"
"16.06.2018 16:30 - 16.06.2018 17:00","31658","32861"
"16.06.2018 17:00 - 16.06.2018 17:30","31291","32853"
"16.06.2018 17:30 - 16.06.2018 18:00","30685","32339"
"16.06.2018 18:00 - 16.06.2018 18:30","30016","31988"
"16.06.2018 18:30 - 16.06.2018 19:00","29299","32113"
"16.06.2018 19:00 - 16.06.2018 19:30","28596","30858"
"16.06.2018 19:30 - 16.06.2018 20:00","27944","30422"
"16.06.2018 20:00 - 16.06.2018 20:30","27438","30400"
"16.06.2018 20:30 - 16.06.2018 21:00","26940","30519"
"16.06.2018 21:00 - 16.06.2018 21:30","26284","30251"
"16.06.2018 21:30 - 16.06.2018 22:00","25015","29304"
"16.06.2018 22:00 - 16.06.2018 22:30","23755","27907"
"16.06.2018 22:30 - 16.06.2018 23:00","22783","26367"
"16.06.2018 23:00 - 16.06.2018 23:30","22112","24539"
"16.06.2018 23:30 - 17.06.2018 00:00","21514","23429"
"17.06.2018 00:00 - 17.06.2018 00:30","21157","22425"
"17.06.2018 00:30 - 17.06.2018 01:00","20777","21884"
"17.06.2018 01:00 - 17.06.2018 01:30","20290","21274"
"17.06.2018 01:30 - 17.06.2018 02:00","19984","20984"
"17.06.2018 02:00 - 17.06.2018 02:30","19828","20380"
"17.06.2018 02:30 - 17.06.2018 03:00","19599","20100"
"17.06.2018 03:00 - 17.06.2018 03:30","19157","19783"
"17.06.2018 03:30 - 17.06.2018 04:00","18892","19356"
"17.06.2018 04:00 - 17.06.2018 04:30","18998","19331"
"17.06.2018 04:30 - 17.06.2018 05:00","19374","19754"
"17.06.2018 05:00 - 17.06.2018 05:30","19993","20589"
"17.06.2018 05:30 - 17.06.2018 06:00","20667","21257"
"17.06.2018 06:00 - 17.06.2018 06:30","21564","22783"
"17.06.2018 06:30 - 17.06.2018 07:00","22806","24771"
"17.06.2018 07:00 - 17.06.2018 07:30","24286","27302"
"17.06.2018 07:30 - 17.06.2018 08:00","25725","28601"
"17.06.2018 08:00 - 17.06.2018 08:30","27196","30256"
"17.06.2018 08:30 - 17.06.2018 09:00","28260","30893"
"17.06.2018 09:00 - 17.06.2018 09:30","29073","32313"
"17.06.2018 09:30 - 17.06.2018 10:00","29938","32922"
"17.06.2018 10:00 - 17.06.2018 10:30","30216","33523"
"17.06.2018 10:30 - 17.06.2018 11:00","30205","33741"
"17.06.2018 11:00 - 17.06.2018 11:30","30348","33889"
"17.06.2018 11:30 - 17.06.2018 12:00","30364","33932"
"17.06.2018 12:00 - 17.06.2018 12:30","30112","33429"
"17.06.2018 12:30 - 17.06.2018 13:00","29955","32780"
"17.06.2018 13:00 - 17.06.2018 13:30","29742","32661"
"17.06.2018 13:30 - 17.06.2018 14:00","29569","31912"
"17.06.2018 14:00 - 17.06.2018 14:30","29618","32606"
"17.06.2018 14:30 - 17.06.2018 15:00","30025","32733"
"17.06.2018 15:00 - 17.06.2018 15:30","30568","33457"
"17.06.2018 15:30 - 17.06.2018 16:00","31153","33813"
"17.06.2018 16:00 - 17.06.2018 16:30","31515","33898"
"17.06.2018 16:30 - 17.06.2018 17:00","31553","33511"
"17.06.2018 17:00 - 17.06.2018 17:30","31416","33906"
"17.06.2018 17:30 - 17.06.2018 18:00","31316","34085"
"17.06.2018 18:00 - 17.06.2018 18:30","31306","34103"
"17.06.2018 18:30 - 17.06.2018 19:00","30554","33741"
"17.06.2018 19:00 - 17.06.2018 19:30","29790","33463"
"17.06.2018 19:30 - 17.06.2018 20:00","29186","32787"
"17.06.2018 20:00 - 17.06.2018 20:30","28354","32293"
"17.06.2018 20:30 - 17.06.2018 21:00","27891","31800"
"17.06.2018 21:00 - 17.06.2018 21:30","27082","31158"
"17.06.2018 21:30 - 17.06.2018 22:00","25394","29483"
"17.06.2018 22:00 - 17.06.2018 22:30","23555","27142"
"17.06.2018 22:30 - 17.06.2018 23:00","22125","25427"
"17.06.2018 23:00 - 17.06.2018 23:30","21182","23573"
"17.06.2018 23:30 - 18.06.2018 00:00","20685","22422"
"18.06.2018 00:00 - 18.06.2018 00:30","20140","21687"
"18.06.2018 00:30 - 18.06.2018 01:00","19910","21548"
"18.06.2018 01:00 - 18.06.2018 01:30","19699","21241"
"18.06.2018 01:30 - 18.06.2018 02:00","19532","21141"
"18.06.2018 02:00 - 18.06.2018 02:30","19513","20849"
"18.06.2018 02:30 - 18.06.2018 03:00","19497","20960"
"18.06.2018 03:00 - 18.06.2018 03:30","19260","20965"
"18.06.2018 03:30 - 18.06.2018 04:00","19385","20764"
"18.06.2018 04:00 - 18.06.2018 04:30","20227","21518"
"18.06.2018 04:30 - 18.06.2018 05:00","22022","22768"
"18.06.2018 05:00 - 18.06.2018 05:30","24779","26359"
"18.06.2018 05:30 - 18.06.2018 06:00","27676","29242"
"18.06.2018 06:00 - 18.06.2018 06:30","30498","32585"
"18.06.2018 06:30 - 18.06.2018 07:00","32358","34492"
"18.06.2018 07:00 - 18.06.2018 07:30","33283","35606"
"18.06.2018 07:30 - 18.06.2018 08:00","33872","36188"
"18.06.2018 08:00 - 18.06.2018 08:30","34435","36896"
"18.06.2018 08:30 - 18.06.2018 09:00","34652","37316"
"18.06.2018 09:00 - 18.06.2018 09:30","34928","37455"
"18.06.2018 09:30 - 18.06.2018 10:00","35361","37657"
"18.06.2018 10:00 - 18.06.2018 10:30","35711","38006"
"18.06.2018 10:30 - 18.06.2018 11:00","36064","37953"
"18.06.2018 11:00 - 18.06.2018 11:30","36074","38143"
"18.06.2018 11:30 - 18.06.2018 12:00","36029","37882"
"18.06.2018 12:00 - 18.06.2018 12:30","35795","37711"
"18.06.2018 12:30 - 18.06.2018 13:00","35591","37436"
"18.06.2018 13:00 - 18.06.2018 13:30","35103","37286"
"18.06.2018 13:30 - 18.06.2018 14:00","34842","36996"
"18.06.2018 14:00 - 18.06.2018 14:30","34938","36748"
"18.06.2018 14:30 - 18.06.2018 15:00","35370","37165"
"18.06.2018 15:00 - 18.06.2018 15:30","35818","37601"
"18.06.2018 15:30 - 18.06.2018 16:00","36132","38305"
"18.06.2018 16:00 - 18.06.2018 16:30","36094","38580"
"18.06.2018 16:30 - 18.06.2018 17:00","35792","38426"
"18.06.2018 17:00 - 18.06.2018 17:30","35568","38177"
"18.06.2018 17:30 - 18.06.2018 18:00","35170","37635"
"18.06.2018 18:00 - 18.06.2018 18:30","34432","36275"
"18.06.2018 18:30 - 18.06.2018 19:00","33624","35428"
"18.06.2018 19:00 - 18.06.2018 19:30","32773","34548"
"18.06.2018 19:30 - 18.06.2018 20:00","32095","33001"
"18.06.2018 20:00 - 18.06.2018 20:30","31484","32954"
"18.06.2018 20:30 - 18.06.2018 21:00","30597","32397"
"18.06.2018 21:00 - 18.06.2018 21:30","29434","31208"
"18.06.2018 21:30 - 18.06.2018 22:00","27515","29732"
"18.06.2018 22:00 - 18.06.2018 22:30","25484","27725"
"18.06.2018 22:30 - 18.06.2018 23:00","23846","26418"
"18.06.2018 23:00 - 18.06.2018 23:30","22842","25352"
"18.06.2018 23:30 - 19.06.2018 00:00","22246","24047"
"19.06.2018 00:00 - 19.06.2018 00:30","21733","22910"
"19.06.2018 00:30 - 19.06.2018 01:00","21449","22609"
"19.06.2018 01:00 - 19.06.2018 01:30","21161","22326"
"19.06.2018 01:30 - 19.06.2018 02:00","20915","22119"
"19.06.2018 02:00 - 19.06.2018 02:30","20800","22270"
"19.06.2018 02:30 - 19.06.2018 03:00","20791","22297"
"19.06.2018 03:00 - 19.06.2018 03:30","20683","22124"
"19.06.2018 03:30 - 19.06.2018 04:00","20833","22127"
"19.06.2018 04:00 - 19.06.2018 04:30","21577","23207"
"19.06.2018 04:30 - 19.06.2018 05:00","23474","24715"
"19.06.2018 05:00 - 19.06.2018 05:30","26386","27870"
"19.06.2018 05:30 - 19.06.2018 06:00","29461","30195"
"19.06.2018 06:00 - 19.06.2018 06:30","32155","33493"
"19.06.2018 06:30 - 19.06.2018 07:00","33794","34974"
"19.06.2018 07:00 - 19.06.2018 07:30","34531","36008"
"19.06.2018 07:30 - 19.06.2018 08:00","35051","35893"
"19.06.2018 08:00 - 19.06.2018 08:30","35499","37426"
"19.06.2018 08:30 - 19.06.2018 09:00","35342","37542"
"19.06.2018 09:00 - 19.06.2018 09:30","35301","37022"
"19.06.2018 09:30 - 19.06.2018 10:00","35595","36169"
"19.06.2018 10:00 - 19.06.2018 10:30","35903","37695"
"19.06.2018 10:30 - 19.06.2018 11:00","36469","38017"
"19.06.2018 11:00 - 19.06.2018 11:30","36609","38351"
"19.06.2018 11:30 - 19.06.2018 12:00","36215","38342"
"19.06.2018 12:00 - 19.06.2018 12:30","35867","37919"
"19.06.2018 12:30 - 19.06.2018 13:00","35643","37695"
"19.06.2018 13:00 - 19.06.2018 13:30","35362","37922"
"19.06.2018 13:30 - 19.06.2018 14:00","35194","37608"
"19.06.2018 14:00 - 19.06.2018 14:30","35428","37411"
"19.06.2018 14:30 - 19.06.2018 15:00","36031","37974"
"19.06.2018 15:00 - 19.06.2018 15:30","36731","38435"
"19.06.2018 15:30 - 19.06.2018 16:00","37204","38702"
"19.06.2018 16:00 - 19.06.2018 16:30","37165","39065"
"19.06.2018 16:30 - 19.06.2018 17:00","36896","38637"
"19.06.2018 17:00 - 19.06.2018 17:30","36615","38343"
"19.06.2018 17:30 - 19.06.2018 18:00","36219","37992"
"19.06.2018 18:00 - 19.06.2018 18:30","35445","37594"
"19.06.2018 18:30 - 19.06.2018 19:00","34444","36982"
"19.06.2018 19:00 - 19.06.2018 19:30","33407","36210"
"19.06.2018 19:30 - 19.06.2018 20:00","32369","35257"
"19.06.2018 20:00 - 19.06.2018 20:30","31511","34662"
"19.06.2018 20:30 - 19.06.2018 21:00","30780","33904"
"19.06.2018 21:00 - 19.06.2018 21:30","29538","32981"
"19.06.2018 21:30 - 19.06.2018 22:00","27465","31199"
"19.06.2018 22:00 - 19.06.2018 22:30","25611","28947"
"19.06.2018 22:30 - 19.06.2018 23:00","24114","27187"
"19.06.2018 23:00 - 19.06.2018 23:30","23007","25054"
"19.06.2018 23:30 - 20.06.2018 00:00","22364","24134"
"20.06.2018 00:00 - 20.06.2018 00:30","22187","23135"
"20.06.2018 00:30 - 20.06.2018 01:00","21934","22658"
"20.06.2018 01:00 - 20.06.2018 01:30","21597","22339"
"20.06.2018 01:30 - 20.06.2018 02:00","21319","21834"
"20.06.2018 02:00 - 20.06.2018 02:30","21179","21492"
"20.06.2018 02:30 - 20.06.2018 03:00","21149","21410"
"20.06.2018 03:00 - 20.06.2018 03:30","21005","21050"
"20.06.2018 03:30 - 20.06.2018 04:00","21102","20844"
"20.06.2018 04:00 - 20.06.2018 04:30","21757","21259"
"20.06.2018 04:30 - 20.06.2018 05:00","23572","22477"
"20.06.2018 05:00 - 20.06.2018 05:30","26425","26437"
"20.06.2018 05:30 - 20.06.2018 06:00","29414","29783"
"20.06.2018 06:00 - 20.06.2018 06:30","32001","31395"
"20.06.2018 06:30 - 20.06.2018 07:00","33510","33061"
"20.06.2018 07:00 - 20.06.2018 07:30","34290","34590"
"20.06.2018 07:30 - 20.06.2018 08:00","34919","35580"
"20.06.2018 08:00 - 20.06.2018 08:30","35461","35439"
"20.06.2018 08:30 - 20.06.2018 09:00","35371","35738"
"20.06.2018 09:00 - 20.06.2018 09:30","35399","35925"
"20.06.2018 09:30 - 20.06.2018 10:00","35755","36308"
"20.06.2018 10:00 - 20.06.2018 10:30","36048","36930"
"20.06.2018 10:30 - 20.06.2018 11:00","36579","37135"
"20.06.2018 11:00 - 20.06.2018 11:30","36744","37411"
"20.06.2018 11:30 - 20.06.2018 12:00","36489","37495"
"20.06.2018 12:00 - 20.06.2018 12:30","36235","37611"
"20.06.2018 12:30 - 20.06.2018 13:00","36101","37903"
"20.06.2018 13:00 - 20.06.2018 13:30","35794","37634"
"20.06.2018 13:30 - 20.06.2018 14:00","35610","37319"
"20.06.2018 14:00 - 20.06.2018 14:30","35791","36873"
"20.06.2018 14:30 - 20.06.2018 15:00","36331","36904"
"20.06.2018 15:00 - 20.06.2018 15:30","36905","37426"
"20.06.2018 15:30 - 20.06.2018 16:00","37262","37927"
"20.06.2018 16:00 - 20.06.2018 16:30","37115","38307"
"20.06.2018 16:30 - 20.06.2018 17:00","36741","37816"
"20.06.2018 17:00 - 20.06.2018 17:30","36456","37389"
"20.06.2018 17:30 - 20.06.2018 18:00","36011","36809"
"20.06.2018 18:00 - 20.06.2018 18:30","35221","36283"
"20.06.2018 18:30 - 20.06.2018 19:00","34213","35687"
"20.06.2018 19:00 - 20.06.2018 19:30","33174","34636"
"20.06.2018 19:30 - 20.06.2018 20:00","32273","34041"
"20.06.2018 20:00 - 20.06.2018 20:30","31537","33176"
"20.06.2018 20:30 - 20.06.2018 21:00","30780","32432"
"20.06.2018 21:00 - 20.06.2018 21:30","29581","31155"
"20.06.2018 21:30 - 20.06.2018 22:00","27558","29424"
"20.06.2018 22:00 - 20.06.2018 22:30","25719","28007"
"20.06.2018 22:30 - 20.06.2018 23:00","24145","26422"
"20.06.2018 23:00 - 20.06.2018 23:30","23077","24972"
"20.06.2018 23:30 - 21.06.2018 00:00","22673","23855"
"21.06.2018 00:00 - 21.06.2018 00:30","21943","22845"
"21.06.2018 00:30 - 21.06.2018 01:00","21611","22203"
"21.06.2018 01:00 - 21.06.2018 01:30","21104","21619"
"21.06.2018 01:30 - 21.06.2018 02:00","20694","21102"
"21.06.2018 02:00 - 21.06.2018 02:30","20504","20033"
"21.06.2018 02:30 - 21.06.2018 03:00","20312","19616"
"21.06.2018 03:00 - 21.06.2018 03:30","20086","19273"
"21.06.2018 03:30 - 21.06.2018 04:00","20226","19094"
"21.06.2018 04:00 - 21.06.2018 04:30","20912","19670"
"21.06.2018 04:30 - 21.06.2018 05:00","22521","21469"
"21.06.2018 05:00 - 21.06.2018 05:30","25409","25421"
"21.06.2018 05:30 - 21.06.2018 06:00","28492","28940"
"21.06.2018 06:00 - 21.06.2018 06:30","31237","32014"
"21.06.2018 06:30 - 21.06.2018 07:00","32814","33405"
"21.06.2018 07:00 - 21.06.2018 07:30","33679","34825"
"21.06.2018 07:30 - 21.06.2018 08:00","34119","35219"
"21.06.2018 08:00 - 21.06.2018 08:30","34517","35662"
"21.06.2018 08:30 - 21.06.2018 09:00","34850","35912"
"21.06.2018 09:00 - 21.06.2018 09:30","34807","36141"
"21.06.2018 09:30 - 21.06.2018 10:00","35134","36599"
"21.06.2018 10:00 - 21.06.2018 10:30","35661","37030"
"21.06.2018 10:30 - 21.06.2018 11:00","35956","37402"
"21.06.2018 11:00 - 21.06.2018 11:30","35928","37822"
"21.06.2018 11:30 - 21.06.2018 12:00","35939","37446"
"21.06.2018 12:00 - 21.06.2018 12:30","35691","37109"
"21.06.2018 12:30 - 21.06.2018 13:00","35594","36776"
"21.06.2018 13:00 - 21.06.2018 13:30","35446","36558"
"21.06.2018 13:30 - 21.06.2018 14:00","35176","35910"
"21.06.2018 14:00 - 21.06.2018 14:30","34940","35829"
"21.06.2018 14:30 - 21.06.2018 15:00","35316","35940"
"21.06.2018 15:00 - 21.06.2018 15:30","35933","36260"
"21.06.2018 15:30 - 21.06.2018 16:00","36382","36642"
"21.06.2018 16:00 - 21.06.2018 16:30","36263","36781"
"21.06.2018 16:30 - 21.06.2018 17:00","36030","36452"
"21.06.2018 17:00 - 21.06.2018 17:30","35791","36231"
"21.06.2018 17:30 - 21.06.2018 18:00","35425","36079"
"21.06.2018 18:00 - 21.06.2018 18:30","34825","35689"
"21.06.2018 18:30 - 21.06.2018 19:00","34052","35243"
"21.06.2018 19:00 - 21.06.2018 19:30","33051","34428"
"21.06.2018 19:30 - 21.06.2018 20:00","32176","33287"
"21.06.2018 20:00 - 21.06.2018 20:30","31591","32764"
"21.06.2018 20:30 - 21.06.2018 21:00","30607","32231"
"21.06.2018 21:00 - 21.06.2018 21:30","29630","31828"
"21.06.2018 21:30 - 21.06.2018 22:00","27832","30344"
"21.06.2018 22:00 - 21.06.2018 22:30","25757","27998"
"21.06.2018 22:30 - 21.06.2018 23:00","24202","26571"
"21.06.2018 23:00 - 21.06.2018 23:30","23155","24594"
"21.06.2018 23:30 - 22.06.2018 00:00","22568","23247"
"22.06.2018 00:00 - 22.06.2018 00:30","22585","22680"
"22.06.2018 00:30 - 22.06.2018 01:00","22151","22396"
"22.06.2018 01:00 - 22.06.2018 01:30","21658","22007"
"22.06.2018 01:30 - 22.06.2018 02:00","21307","21629"
"22.06.2018 02:00 - 22.06.2018 02:30","21049","21334"
"22.06.2018 02:30 - 22.06.2018 03:00","21021","21239"
"22.06.2018 03:00 - 22.06.2018 03:30","20880","21209"
"22.06.2018 03:30 - 22.06.2018 04:00","20904","21090"
"22.06.2018 04:00 - 22.06.2018 04:30","21627","21571"
"22.06.2018 04:30 - 22.06.2018 05:00","23414","22860"
"22.06.2018 05:00 - 22.06.2018 05:30","26299","27175"
"22.06.2018 05:30 - 22.06.2018 06:00","29132","30171"
"22.06.2018 06:00 - 22.06.2018 06:30","31507","32945"
"22.06.2018 06:30 - 22.06.2018 07:00","32938","34327"
"22.06.2018 07:00 - 22.06.2018 07:30","33516","35383"
"22.06.2018 07:30 - 22.06.2018 08:00","33649","35841"
"22.06.2018 08:00 - 22.06.2018 08:30","34014","35855"
"22.06.2018 08:30 - 22.06.2018 09:00","34263","36151"
"22.06.2018 09:00 - 22.06.2018 09:30","34533","36326"
"22.06.2018 09:30 - 22.06.2018 10:00","34878","36579"
"22.06.2018 10:00 - 22.06.2018 10:30","35112","37169"
"22.06.2018 10:30 - 22.06.2018 11:00","35523","37579"
"22.06.2018 11:00 - 22.06.2018 11:30","35638","37500"
"22.06.2018 11:30 - 22.06.2018 12:00","35628","37312"
"22.06.2018 12:00 - 22.06.2018 12:30","35436","36883"
"22.06.2018 12:30 - 22.06.2018 13:00","35250","36573"
"22.06.2018 13:00 - 22.06.2018 13:30","34650","36143"
"22.06.2018 13:30 - 22.06.2018 14:00","34408","35301"
"22.06.2018 14:00 - 22.06.2018 14:30","34513","34958"
"22.06.2018 14:30 - 22.06.2018 15:00","34979","34977"
"22.06.2018 15:00 - 22.06.2018 15:30","35426","35133"
"22.06.2018 15:30 - 22.06.2018 16:00","35697","35609"
"22.06.2018 16:00 - 22.06.2018 16:30","35571","35698"
"22.06.2018 16:30 - 22.06.2018 17:00","35499","35349"
"22.06.2018 17:00 - 22.06.2018 17:30","35141","35113"
"22.06.2018 17:30 - 22.06.2018 18:00","34327","34960"
"22.06.2018 18:00 - 22.06.2018 18:30","33549","34297"
"22.06.2018 18:30 - 22.06.2018 19:00","32724","33889"
"22.06.2018 19:00 - 22.06.2018 19:30","31684","33117"
"22.06.2018 19:30 - 22.06.2018 20:00","30458","31962"
"22.06.2018 20:00 - 22.06.2018 20:30","29773","31651"
"22.06.2018 20:30 - 22.06.2018 21:00","29278","31063"
"22.06.2018 21:00 - 22.06.2018 21:30","28573","30944"
"22.06.2018 21:30 - 22.06.2018 22:00","27110","29976"
"22.06.2018 22:00 - 22.06.2018 22:30","25610","28527"
"22.06.2018 22:30 - 22.06.2018 23:00","24197","27282"
"22.06.2018 23:00 - 22.06.2018 23:30","23024","25215"
"22.06.2018 23:30 - 23.06.2018 00:00","22201","24395"
"23.06.2018 00:00 - 23.06.2018 00:30","21752","23618"
"23.06.2018 00:30 - 23.06.2018 01:00","21317","23005"
"23.06.2018 01:00 - 23.06.2018 01:30","20832","22016"
"23.06.2018 01:30 - 23.06.2018 02:00","20354","21252"
"23.06.2018 02:00 - 23.06.2018 02:30","20146","20944"
"23.06.2018 02:30 - 23.06.2018 03:00","20016","20755"
"23.06.2018 03:00 - 23.06.2018 03:30","19709","20536"
"23.06.2018 03:30 - 23.06.2018 04:00","19476","20096"
"23.06.2018 04:00 - 23.06.2018 04:30","19542","20575"
"23.06.2018 04:30 - 23.06.2018 05:00","20088","21047"
"23.06.2018 05:00 - 23.06.2018 05:30","21282","22784"
